start_time,end_time,meanBytes,minBytes,maxBytes,medAbsDev,skewLength,kurtosisLength,q10,q20,q30,q40,q50,q60,q70,q80,q90,spanOfGroup,meanTBP,varTBP,medianTBP,kurtosisTBP,skewTBP,network_to,network_from,network_both,network_to_external,network_local,anonymous_source_destination,device,state
1556324591.9679022,1556324618.473254,217.08163265306123,54,1200,41.51286211815685,3.637058968908207,16.220947831185963,104.0,106.0,107.0,128.0,132.0,164.0,309.0,312.0,316.0,26.505351781845093,0.01856111175898931,0.0005886918852958635,0.01047,7.739558695534203,2.340085147309218,0,0,0,1029,0,0,cloudcam,alexa_stop
1556324591.9679022,1556324618.473266,202.0952380952381,64,1196,41.51286211815685,3.887661043942662,22.03870171350505,104.0,106.0,107.0,122.0,132.0,160.0,308.0,312.0,315.0,26.505363702774048,0.019532297376093296,0.0006743009089737381,0.010497,8.286628440218575,2.392650994879765,0,0,0,1029,0,0,cloudcam,alexa_stop
1556324591.967953,1556324618.473254,202.6997084548105,54,1200,41.51286211815685,3.659680406378719,22.18990448703673,105.0,106.0,107.0,128.0,132.0,164.0,309.0,312.0,315.0,26.505300998687744,0.02049702332361516,0.0007144077149547084,0.012333,9.726420551918206,2.620998934377729,0,0,0,1029,0,0,cloudcam,alexa_stop
1556324591.9679022,1556324618.473254,207.29931972789115,54,1200,41.51286211815685,3.8378301133073967,20.26887303604852,104.0,106.0,107.0,122.0,132.0,164.0,308.0,312.0,315.0,26.505351781845093,0.022533830903790086,0.0008355151121912231,0.012566,7.282165152752741,2.331918654195291,0,0,0,1029,0,0,cloudcam,alexa_stop
1556324591.967963,1556324618.473254,201.16326530612244,54,1200,35.58245324413445,3.844784711753159,21.26687443455168,104.0,106.0,107.0,112.0,128.0,160.0,308.0,311.0,315.0,26.505290985107422,0.020340236151603498,0.0006918112236241392,0.012291,9.340199706279241,2.5383599176660763,0,0,0,1029,0,0,cloudcam,alexa_stop
1556324591.967963,1556324618.4242542,206.28862973760934,54,1200,41.51286211815685,3.8664999591654086,19.129900639457453,104.0,106.0,107.0,122.0,132.0,164.0,308.0,311.0,315.0,26.45629119873047,0.01911613508260447,0.0006896699610021628,0.010545,11.012255326547521,2.802507325929513,0,0,0,1029,0,0,cloudcam,alexa_stop
1556324591.9912589,1556324618.473254,201.43051506316812,64,1200,35.58245324413445,3.9997629312365186,21.09318985098231,105.0,106.0,107.0,112.0,128.0,160.0,307.0,311.0,315.0,26.481995105743408,0.021056828960155493,0.000743780048338421,0.012333,9.476928808628598,2.5277486280433186,0,0,0,1029,0,0,cloudcam,alexa_stop
1556324592.007606,1556324618.473266,199.76579203109816,54,1200,41.51286211815685,3.9486529927814686,22.815509448988145,105.0,106.0,107.0,122.0,132.0,160.0,308.0,312.0,315.0,26.465659856796265,0.019314303206997084,0.0006618427041180929,0.010571,8.330376250286912,2.4527804079368387,0,0,0,1029,0,0,cloudcam,alexa_stop
1556324591.9679022,1556324618.473254,212.46355685131195,54,1200,45.96066877367366,3.799631904167314,19.305033032649725,105.0,106.0,108.0,128.0,136.0,164.0,309.0,313.0,316.0,26.505351781845093,0.02127501652089407,0.0007102579910435012,0.011852,5.842265372206613,2.0630512151283615,0,0,0,1029,0,0,cloudcam,alexa_stop
1556302583.085928,1556302609.630739,189.77518656716418,54,1498,34.099851025628844,4.9856965757456715,42.32260814094054,105.0,106.0,107.0,122.0,128.0,140.0,306.69999999999993,312.0,315.0,26.544811010360718,0.019143887126865673,0.0005964469112132049,0.012223000000000001,19.259996990447107,3.1993186800239237,0,0,0,1072,0,0,cloudcam,alexa_stop
1556302583.1174052,1556302609.630739,190.67630597014926,54,1498,35.58245324413445,4.963035986835088,42.226656075538315,104.0,106.0,107.0,122.0,128.0,142.0,307.0,312.0,315.0,26.513333797454834,0.019889525186567163,0.0005667797797752754,0.0124425,5.595265443519477,2.0646043353770045,0,0,0,1072,0,0,cloudcam,alexa_stop
1556302583.0907812,1556302609.5607262,194.18003731343285,54,1498,35.58245324413445,4.107121127627755,34.191272911863045,104.0,106.0,107.0,122.0,128.0,160.0,309.0,312.80000000000007,315.0,26.469944953918457,0.019263586753731344,0.0005185363333762203,0.012851999999999999,4.834266551219053,2.022556555671384,0,0,0,1072,0,0,cloudcam,alexa_stop
1556302583.1174052,1556302609.630739,196.36100746268656,54,1494,35.58245324413445,4.831436927486386,36.417031138647964,104.0,106.0,107.0,122.0,128.0,160.0,309.0,312.0,316.0,26.513333797454834,0.019748336753731343,0.0006833170091161829,0.0119505,17.02238734274825,3.1961256135712497,0,0,0,1072,0,0,cloudcam,alexa_stop
1556302583.085928,1556302609.6273859,189.74347014925374,54,1494,34.099851025628844,5.308066114786115,43.38871556992819,104.0,106.0,107.0,122.0,128.0,140.0,304.69999999999993,311.0,315.0,26.541457891464233,0.019547077425373136,0.0005972095426223843,0.011973,15.020277945709967,2.8338948135346187,0,0,0,1072,0,0,cloudcam,alexa_stop
1556302583.085928,1556302609.630739,192.03731343283582,54,1498,35.58245324413445,5.23138091737624,42.70447289241507,104.0,106.0,107.0,122.0,128.0,142.0,308.0,312.0,315.0,26.544811010360718,0.01954633208955224,0.0005808805567467564,0.012223000000000001,10.60758391548622,2.448855138020798,0,0,0,1072,0,0,cloudcam,alexa_stop
1556302583.085928,1556302609.630739,192.46361940298507,54,1494,34.099851025628844,5.00160393991525,40.36488435169593,105.0,106.0,107.30000000000001,122.0,128.0,140.0,308.0,312.0,315.0,26.544811010360718,0.01899397294776119,0.0005610825889749911,0.011176,6.007489553594233,2.1474995128204144,0,0,0,1072,0,0,cloudcam,alexa_stop
1556302583.085928,1556302609.630739,188.59141791044777,54,1498,34.099851025628844,4.887907005417657,44.0160323606834,105.0,106.0,107.0,122.0,128.0,142.0,307.0,312.0,315.0,26.544811010360718,0.0194330223880597,0.0006702040863561743,0.012155,15.705401988122667,3.163787837892299,0,0,0,1072,0,0,cloudcam,alexa_stop
1556302583.1174052,1556302609.5607262,188.17537313432837,54,1494,34.099851025628844,5.133500634208402,41.68240183158757,104.0,106.0,107.0,112.0,128.0,132.0,305.0,311.0,315.0,26.443320989608765,0.019431675373134328,0.0005366445376853687,0.012744499999999999,9.090940591912652,2.352446368246609,0,0,0,1072,0,0,cloudcam,alexa_stop
1556302583.085928,1556302609.6273859,194.99347014925374,54,1498,34.099851025628844,5.0494278867877505,38.061123047225735,105.0,106.0,107.0,122.0,128.0,142.0,307.0,312.0,316.0,26.541457891464233,0.019615036380597018,0.0006706532514057714,0.012189,25.23766466520947,3.79341127052789,0,0,0,1072,0,0,cloudcam,alexa_stop
1556299777.617783,1556299804.143386,189.67193308550185,54,1494,40.030259899651256,4.806397834011205,40.83111693800871,99.0,101.0,101.0,122.0,128.0,142.0,307.0,311.0,315.0,26.5256028175354,0.019833198884758364,0.0009360756357650593,0.011134,30.930187027397018,4.500189021409442,0,0,0,1076,0,0,cloudcam,alexa_stop
1556299777.617783,1556299804.1200132,188.84851301115242,54,1494,42.99546433666246,4.8499015286689975,41.93889768649596,99.0,101.0,101.0,122.0,128.0,160.0,308.0,312.0,315.0,26.502230167388916,0.021052359665427508,0.0011964628277021485,0.010683999999999999,29.887352992558746,4.587121714241907,0,0,0,1076,0,0,cloudcam,alexa_stop
1556299777.6530292,1556299804.143386,188.23884758364312,54,1482,42.99546433666246,4.880744743672772,42.290851059646336,99.0,101.0,101.0,122.0,128.0,142.0,308.0,311.0,315.0,26.49035668373108,0.019520591078066918,0.001065075302710767,0.010111,34.08687917802332,4.854640345013126,0,0,0,1076,0,0,cloudcam,alexa_stop
1556299777.617783,1556299804.19945,191.72118959107806,64,1494,42.99546433666246,5.072991996901489,38.67768747402721,99.0,101.0,101.0,122.0,128.0,142.0,306.0,312.0,315.0,26.581666946411133,0.020181455390334575,0.0009501660710873106,0.010644,26.430654417595374,4.09438562169173,0,0,0,1076,0,0,cloudcam,alexa_stop
1556299777.617783,1556299804.19945,186.6988847583643,54,1494,42.99546433666246,5.070175233943588,42.35586672100141,99.0,101.0,101.0,122.0,128.0,140.0,305.0,311.0,315.0,26.581666946411133,0.019432664498141263,0.0007764781014008222,0.010414,28.79185680405956,4.009290272623174,0,0,0,1076,0,0,cloudcam,alexa_stop
1556299777.64894,1556299804.19945,184.1542750929368,64,1494,41.51286211815686,3.9615080164768237,37.08041986014653,99.0,101.0,101.0,122.0,128.0,140.0,305.5,311.0,315.0,26.550509929656982,0.017517421003717473,0.0006748367486867769,0.009821,34.462956676894784,4.436633813953814,0,0,0,1076,0,0,cloudcam,alexa_stop
1556299777.617783,1556299804.143386,198.53996282527882,64,1482,42.99546433666246,5.015666839798333,35.12892112952129,101.0,101.0,101.0,122.0,128.0,160.0,308.0,312.0,315.0,26.5256028175354,0.01794837453531599,0.0007358703359107557,0.009594,27.9392299903679,3.995397955541232,0,0,0,1076,0,0,cloudcam,alexa_stop
1556299777.64894,1556299804.19945,186.3104089219331,64,1478,42.99546433666246,4.5985872260177825,40.2489509888829,99.0,101.0,101.0,122.0,128.0,140.0,306.0,311.0,315.0,26.550509929656982,0.018952983271375463,0.0007707213913318129,0.0097995,29.07384653750337,4.064529381595771,0,0,0,1076,0,0,cloudcam,alexa_stop
1556299777.631448,1556299804.19945,184.44330855018586,64,1482,40.030259899651256,5.14545778001987,42.670149438255656,99.0,101.0,101.0,122.0,128.0,136.0,302.0,311.0,315.0,26.568001985549927,0.018208048327137547,0.0006140579096423134,0.010622,31.037731028388833,3.8793275101873603,0,0,0,1076,0,0,cloudcam,alexa_stop
1556299777.617783,1556299804.143386,183.37360594795538,54,1494,40.030259899651256,4.062044961073412,38.34868834958699,99.0,101.0,101.0,122.0,128.0,140.0,306.0,311.0,315.0,26.5256028175354,0.019295737918215615,0.0008716390534717144,0.010555499999999999,28.71092163619792,4.2332861872322,0,0,0,1076,0,0,cloudcam,alexa_stop
1556319032.7977011,1556319059.307906,250.3956834532374,64,1335,63.75189539574088,3.1492932100341258,9.177846963032415,104.0,106.0,107.0,138.0,148.0,160.0,308.0,312.0,317.9,26.510204792022705,0.018616441546762594,0.0005257769761171922,0.010644500000000001,6.3883471378374,2.1191012908567664,0,0,0,1112,0,0,cloudcam,alexa_stop
1556319032.8029191,1556319059.307906,225.08453237410072,64,1335,63.75189539574088,3.9463097317546123,16.754363489399694,104.0,106.0,107.0,142.0,148.0,160.0,308.0,311.0,316.0,26.50498676300049,0.019701862410071946,0.000598671129731727,0.011385,7.1068562316558435,2.2732016229195118,0,0,0,1112,0,0,cloudcam,alexa_stop
1556319032.7977011,1556319059.307906,238.4820143884892,64,1335,63.75189539574088,3.447945863806889,11.631099452962149,104.0,106.0,107.0,140.0,148.0,160.0,308.0,311.0,315.0,26.510204792022705,0.019429109712230216,0.0005809024940635599,0.011549,5.2595029328267255,2.1045462168139024,0,0,0,1112,0,0,cloudcam,alexa_stop
1556319032.8022692,1556319059.302776,239.7185251798561,64,1335,63.75189539574088,3.613977143764732,13.584020271284086,105.0,106.0,108.0,144.0,148.0,168.0,310.0,313.0,318.0,26.50050687789917,0.019746668165467624,0.0006273792685585536,0.010746,7.319121221287782,2.2886647687561914,0,0,0,1112,0,0,cloudcam,alexa_stop
1556319032.8022692,1556319059.307906,237.49820143884892,64,1335,63.75189539574088,3.558436486724037,12.753268774837352,105.0,106.0,107.0,140.0,148.0,164.0,308.0,312.0,317.0,26.50563669204712,0.018928673561151077,0.000591061617224575,0.010658,8.551429603384886,2.4744136963538046,0,0,0,1112,0,0,cloudcam,alexa_stop
1556319032.7977011,1556319059.307906,247.43525179856115,64,1335,63.75189539574088,3.3104865763762863,10.488432245335876,105.0,106.0,108.0,142.0,148.0,164.0,308.0,312.0,317.0,26.510204792022705,0.018914057553956833,0.0006281466373810229,0.010452,7.890374416899755,2.424571925511587,0,0,0,1112,0,0,cloudcam,alexa_stop
1556319032.802902,1556319059.302776,233.99100719424462,64,1335,63.75189539574088,3.658528262813588,13.672481516296092,104.0,106.0,108.0,142.0,148.0,164.0,308.0,312.0,316.0,26.499874114990234,0.018201272482014388,0.0005468152316961637,0.010797,8.029166364508054,2.4296013036814927,0,0,0,1112,0,0,cloudcam,alexa_stop
1556319032.7977011,1556319059.183601,234.58453237410072,64,1335,63.75189539574088,3.593744632032152,12.933596757366201,105.0,106.0,107.0,142.0,148.0,160.0,308.0,311.0,316.0,26.385899782180786,0.01788044334532374,0.000532577001962584,0.010369,8.22162651345964,2.447294323234599,0,0,0,1112,0,0,cloudcam,alexa_stop
1556319032.7977011,1556319059.264626,234.45593525179856,64,1335,63.75189539574088,3.5819691847034125,12.996607551473238,104.0,106.0,107.0,140.0,148.0,162.0,308.0,312.0,317.0,26.466924905776978,0.019410990107913667,0.0006180374190539073,0.011574999999999998,7.617712223942213,2.451765310534039,0,0,0,1112,0,0,cloudcam,alexa_stop
1556319032.8022692,1556319059.307906,228.23561151079136,64,1335,63.75189539574088,3.6933546236609733,13.834217374715102,104.10000000000001,106.0,107.0,138.0,148.0,155.20000000000005,307.69999999999993,311.0,316.0,26.50563669204712,0.017410810251798563,0.00045459699650491725,0.010551,6.481510854987281,2.166485176949193,0,0,0,1112,0,0,cloudcam,alexa_stop
1556327339.8463972,1556327366.363532,203.6625,64,1197,41.51286211815685,3.9755459747868525,21.491934301023797,104.0,106.0,107.0,122.0,132.0,164.0,308.0,311.0,314.0,26.51713490486145,0.02255207692307692,0.0008086852447197748,0.012252,5.1468094374602344,2.0216083980967707,0,0,0,1040,0,0,cloudcam,alexa_stop
1556327339.8463972,1556327366.305913,199.65384615384616,64,1197,41.51286211815685,4.0894588293850545,22.313343036428275,104.0,106.0,107.69999999999999,128.0,132.0,160.0,307.0,311.0,314.0,26.459515810012817,0.02115166923076923,0.0008053673192706596,0.011203999999999999,6.47491377128579,2.198976647250371,0,0,0,1040,0,0,cloudcam,alexa_stop
1556327339.8463972,1556327366.2083209,210.87403846153848,64,1197,41.51286211815685,3.8123671401131367,18.5917628370668,104.0,106.0,107.69999999999999,128.0,132.0,164.0,309.0,312.0,315.0,26.361923694610596,0.01981743653846154,0.0007433160333318687,0.0101165,8.349353648536303,2.4308542020513015,0,0,0,1040,0,0,cloudcam,alexa_stop
1556327339.8505502,1556327366.296443,198.56153846153848,64,1196,35.58245324413445,3.9649435187293176,22.738996823462454,104.0,106.0,107.0,112.0,128.0,160.0,307.0,311.0,314.0,26.445892810821533,0.020309515384615385,0.0007231611543654995,0.011869000000000001,9.651154972828028,2.5363927321308966,0,0,0,1040,0,0,cloudcam,alexa_stop
1556327339.8505502,1556327366.363532,201.60961538461538,64,1197,41.51286211815685,3.8144636839730435,22.66779664284985,104.0,105.0,107.0,128.0,132.0,164.0,308.0,312.0,314.1,26.51298189163208,0.020346013461538456,0.0006362242646600688,0.0119315,3.725711962824085,1.8345545366582425,0,0,0,1040,0,0,cloudcam,alexa_stop
1556327339.8463972,1556327366.363532,194.21153846153845,64,1196,35.58245324413445,4.075245167611271,23.518797331442947,104.0,105.0,107.0,112.0,128.0,140.0,306.0,311.0,314.0,26.51713490486145,0.018531245192307692,0.0006785659511727391,0.009897,11.251495048199649,2.7782484424057072,0,0,0,1040,0,0,cloudcam,alexa_stop
1556327339.886487,1556327366.363532,188.5826923076923,64,1196,35.58245324413445,3.727355389018905,26.066747641780385,104.0,106.0,107.0,122.0,128.0,142.0,306.0,311.0,314.0,26.4770450592041,0.01960741923076923,0.0007363302924573776,0.010667,9.451378102746487,2.5861599222407508,0,0,0,1040,0,0,cloudcam,alexa_stop
1556327339.8463972,1556327366.296443,202.87019230769232,64,1197,41.51286211815685,3.965799841146767,19.876119112294955,104.0,106.0,107.0,112.0,132.0,152.0,307.0,311.0,314.0,26.450045824050903,0.020775232692307695,0.0006121051356070149,0.012028,2.7521762333496653,1.6878011877011438,0,0,0,1040,0,0,cloudcam,alexa_stop
1556327339.90348,1556327366.363532,203.01826923076922,64,1197,41.51286211815685,3.9532125321009084,20.462598603122498,104.0,106.0,107.0,112.0,132.0,160.0,308.0,312.0,314.0,26.460052013397217,0.020478598076923076,0.0007655737006429221,0.010443,8.69029556140178,2.4310936214674896,0,0,0,1040,0,0,cloudcam,alexa_stop
1556327339.8463972,1556327366.363532,203.56057692307692,64,1196,41.51286211815685,3.9889597531324035,22.562137688176,104.0,106.0,108.0,128.0,132.0,164.0,309.0,312.0,315.0,26.51713490486145,0.0210298125,0.000719035753975397,0.011273,2.8362835042906385,1.7580699830248008,0,0,0,1040,0,0,cloudcam,alexa_stop
1556280543.846377,1556280570.3856132,183.47955390334573,64,1467,42.99546433666246,2.182005114058304,19.368593280619063,99.0,101.0,101.0,122.0,128.0,160.0,307.0,312.0,315.0,26.539236307144165,0.02002307249070632,0.00068710193003381,0.0105925,9.721370681410756,2.4680399427517323,0,0,0,1076,0,0,cloudcam,alexa_stop
1556280543.8268871,1556280570.385623,191.51022304832713,64,1479,42.99546433666246,5.055302975111635,39.08935626561975,99.0,101.0,101.0,122.0,128.0,140.0,307.0,312.0,315.0,26.558735847473145,0.020093892193308552,0.0005971528232051111,0.010916,3.599748542670503,1.8125330010350489,0,0,0,1076,0,0,cloudcam,alexa_stop
1556280543.821718,1556280570.3941698,185.57434944237917,64,1479,40.030259899651256,4.34641286589002,39.42824502510098,99.0,101.0,101.0,122.0,128.0,140.0,308.0,312.0,316.0,26.57245182991028,0.019628636617100372,0.0005937333344808533,0.0107745,3.5898250107137253,1.859507205285919,0,0,0,1076,0,0,cloudcam,alexa_stop
1556280543.8680508,1556280570.3941698,195.65334572490707,54,1487,42.99546433666246,4.912280938898257,39.243666193783206,99.0,101.0,101.0,126.0,128.0,164.0,309.0,313.0,316.0,26.526118993759155,0.02016104553903346,0.0006803051260100173,0.0105805,7.547388820673355,2.2079861494354476,0,0,0,1076,0,0,cloudcam,alexa_stop
1556280543.821718,1556280570.3941698,198.97955390334573,54,1487,42.99546433666246,4.953067694837243,34.52382172005922,101.0,101.0,101.0,122.0,128.0,160.0,308.0,313.0,316.0,26.57245182991028,0.02004507063197026,0.0006923755238461693,0.010792,7.976718751790846,2.325833413321287,0,0,0,1076,0,0,cloudcam,alexa_stop
1556280543.821718,1556280570.3941698,188.97955390334573,54,1479,40.030259899651256,5.0391903019558155,39.98931453571101,99.0,101.0,101.0,122.0,128.0,140.0,306.0,312.0,315.5,26.57245182991028,0.01987443215613383,0.0006284079310065558,0.01056,7.416908101730256,2.201996686717559,0,0,0,1076,0,0,cloudcam,alexa_stop
1556280543.8268871,1556280570.3941698,184.14405204460965,54,1487,40.030259899651256,4.374404803691554,40.48025151291703,99.0,101.0,101.0,122.0,128.0,140.0,306.0,312.0,315.0,26.567282676696777,0.019462308550185874,0.0006029912744591269,0.010645,7.59261033797538,2.234463965483397,0,0,0,1076,0,0,cloudcam,alexa_stop
1556280543.821718,1556280570.385603,182.51301115241637,64,1487,40.030259899651256,4.823954479683327,42.89418655515627,99.0,101.0,101.0,112.0,128.0,132.0,303.0,311.0,315.0,26.563884973526,0.019818913568773234,0.0005591417641646157,0.0117435,5.228120932073747,1.8988844620616432,0,0,0,1076,0,0,cloudcam,alexa_stop
1556280543.821718,1556280570.3941698,191.89312267657994,54,1487,42.99546433666246,4.768930899114639,37.91395027217193,99.0,101.0,101.0,122.0,128.0,160.0,308.0,312.0,315.0,26.57245182991028,0.019389376394052044,0.0006313777753140096,0.01042,9.487164400365058,2.4425178815696147,0,0,0,1076,0,0,cloudcam,alexa_stop
1556280543.878506,1556280570.3941698,186.67472118959108,54,1467,42.99546433666246,4.6290038334091825,41.32898114634519,99.0,101.0,101.0,122.0,128.0,140.0,307.0,311.0,315.0,26.515663862228394,0.02017782620817844,0.0005979474116600008,0.011224,7.1336592273836725,2.07797448691306,0,0,0,1076,0,0,cloudcam,alexa_stop
